County Level Vaccination Data for Missouri
Date generated: Sun Apr 11 2021 18:40:57 GMT-0700 (Pacific Daylight Time)
County,People Fully Vaccinated - Resident,Percent of Total Pop Fully Vaccinated - Resident,People 18+ Fully Vaccinated - Resident,Percent of 18+ Pop Fully Vaccinated - Resident,People 65+ Fully Vaccinated - Resident,Percent of 65+ Pop Fully Vaccinated - Resident
St. Charles,72556,18,72492,23.4,37068,58.4
St. Clair,1507,16,1506,20,993,38.3
St. Francois,10837,16.1,10832,20.4,5116,45.8
St. Louis,208654,21,208383,26.8,108805,59
St. Louis,49861,16.6,49830,20.4,16155,37.6
Ste. Genevieve,3437,19.2,3435,24.6,2018,56.1
Stoddard,4736,16.3,4735,20.9,2819,47.8
Stone,5821,18.2,5820,21.8,4150,41.1
Sullivan,1101,18.1,1101,23.3,632,50
Taney,7230,12.9,7224,16.3,4663,37.7
Texas,2881,11.3,2879,14.4,1756,32.2
Unknown,103210,N/A,103130,N/A,39728,N/A
Vernon,3388,16.5,3387,21.6,1838,45.3
Warren,4875,13.7,4871,17.9,2968,46.9
Washington,2491,10.1,2491,13,1193,28
Wayne,2060,16,2060,20.1,1334,42.6
Webster,6565,16.6,6555,22.6,3581,57.5
Worth,487,24.2,487,30.1,299,57.3
Wright,2342,12.8,2342,17.2,1561,43.5
