County Level Vaccination Data for Kentucky
Date generated: Sun Apr 11 2021 18:36:22 GMT-0700 (Pacific Daylight Time)
County,People Fully Vaccinated - Resident,Percent of Total Pop Fully Vaccinated - Resident,People 18+ Fully Vaccinated - Resident,Percent of 18+ Pop Fully Vaccinated - Resident,People 65+ Fully Vaccinated - Resident,Percent of 65+ Pop Fully Vaccinated - Resident
Knox,5135,16.5,5127,21.4,2377,43
Larue,2539,17.6,2539,22.8,1318,51.2
Laurel,10781,17.7,10769,23,5060,49.8
Lawrence,3249,21.2,3247,27.8,1442,52.2
Lee,1535,20.7,1535,25.4,620,48.7
Leslie,2447,24.8,2447,31.5,1003,54.3
Letcher,6229,28.9,6209,36.8,2511,58.6
Lewis,1801,13.6,1801,17.4,873,35.5
Lincoln,3949,16.1,3948,21.1,2083,45.1
Livingston,1935,21,1934,26.4,1166,56.4
Logan,5884,21.7,5878,28.3,3134,62
Lyon,2459,30,2458,35,1309,61.2
Madison,19230,20.7,19201,26,6981,52.9
Magoffin,2743,22.6,2711,28.7,1157,53.5
Marion,3845,20,3845,26.3,1840,56.4
Marshall,6856,22,6854,27.7,4043,58.7
Martin,2977,26.6,2969,32.9,939,49.1
Mason,4467,26.2,4462,34,2054,64.4
McCracken,13937,21.3,13933,27.4,7532,56.6
McCreary,3199,18.6,3198,23.6,1189,42.4
McLean,2294,24.9,2294,32.6,1175,63.9
Meade,4603,16.1,4602,20.7,2086,49.8
Menifee,1312,20.2,1312,24.8,627,45.1
Mercer,4587,20.9,4578,26.8,2228,53.8
Metcalfe,1783,17.7,1782,23.1,907,46.4
Monroe,2512,23.6,2511,30.5,1266,61.8
Montgomery,5853,20.8,5842,27.1,2553,55.5
Morgan,3633,27.3,3624,33.1,1137,49.1
Muhlenberg,7515,24.5,7507,30.8,3480,57.9
Nelson,10151,22,10144,28.7,4456,59.7
Nicholas,2029,27.9,2029,36.8,950,76.7
Ohio,3975,16.6,3974,21.9,2135,49.2
Oldham,14916,22.3,14896,29.9,5600,61.3
Owen,1794,16.5,1791,21,938,45
Owsley,920,20.8,920,27,456,51.7
Pendleton,2722,18.7,2716,24.1,1468,61.1
Perry,7717,30,7707,38.8,3081,68.6
Pike,17159,29.6,17031,37.1,6425,57.1
Powell,2923,23.7,2920,31,1318,65.5
Pulaski,12332,19,12326,24.4,6041,49
Robertson,469,22.2,469,28,213,46
Rockcastle,2417,14.5,2416,18.4,1151,36.7
Rowan,5955,24.3,5954,30.2,2381,67.2
Russell,3918,21.9,3915,28.2,1911,52.7
Scott,14878,26.1,14843,34.7,5156,73.1
Shelby,9083,18.5,9073,23.9,4095,52.8
Simpson,3912,21.1,3910,27.6,1837,59.2
Spencer,2023,10.5,2021,13.5,836,29.7
Taylor,4444,17.2,4442,22.2,2398,50.8
Todd,1733,14.1,1732,19.2,904,45.3
Trigg,3224,22,3224,27.9,1878,55.3
Trimble,1413,16.7,1412,21.3,697,46.1
Union,2311,16.1,2310,19.6,1294,52.3
Unknown,67083,N/A,67013,N/A,27060,N/A
Warren,27829,20.9,27708,27,9628,55.1
Washington,2527,20.9,2525,27.1,1212,54.2
Wayne,3220,15.8,3217,19.8,1638,37
Webster,2504,19.3,2504,25.2,1337,57.1
Whitley,7459,20.6,7452,27.5,3729,64.1
Wolfe,1698,23.7,1698,30.8,762,53.6
Woodford,9357,35,9339,44.7,3710,71.6
